id;code;libelle;population;superficie;position_label_lat;position_label_lon;geom;deleted;province_id;created_by;created_date;last_modified_by;last_modified_date
218;;ABSOUYA;;;12.5809;-0.989895;0106000020E6100000010000000103000000010000003C01000000000080D033F1BF000000C01A052940000000201D2CF1BFE0FFFF5F0906294000000060AC28F1BF0000008073062940000000409127F1BF20000040EE07294000FFFF7F142EF1BF400000008209294000FFFFDF9D35F1BFE0FFFF7F890A2940000000E06E3BF1BF20000020D10B294000000020D53EF1BF400000C0800C294000000000603CF1BFE0FFFFDF9B0D2940000000004B3CF1BFE0FFFF7F8A0E294000FFFF5FB13FF1BF000000E0910F294000000000AD40F1BF400000408C10294000FEFF1F4440F1BF200000A0D2112940000000E09942F1BF00000000CD12294000FFFFFFF944F1BF400000C07013294000FFFFFFE444F1BF200000201815294000FFFF1F4C43F1BFE0FFFF1F9C162940000000805042F1BF40000060AF17294000000040123DF1BF400000809318294000000040493AF1BF000000C056192940000000801D38F1BF000000E0861A294000000020BF37F1BF000000406C1B294000FFFFBF143AF1BF400000807B1C2940000000E0EA39F1BF200000E01F1F2940000000A07C33F1BF000000203E22294000000020E937F1BF000000A02924294000000020C03EF1BF40000060A825294000FFFF3FCE42F1BF40000040CF26294000000060144BF1BF00000060C027294000FFFFBF8358F1BF20000080F428294000000000D061F1BFE0FFFF1FDB29294000FFFFDF6369F1BFE0FFFF9F962A2940000000C05172F1BF00000080932B2940000000601E79F1BF400000C0682D294000FFFF1FFD76F1BF20000020AF2E294000000040316BF1BFE0FFFFDFE12F294000000040F05CF1BF400000806B302940000000604755F1BF000000C0F7302940000000A0C151F1BF000000C0DB312940000000003A4CF1BF000000C03C32294000FFFFFF5346F1BF400000C066322940000000C0463DF1BF400000C01333294000FFFFDFC039F1BFE0FFFFFFB4332940000000603934F1BF00000080F6332940000000C0422DF1BF4000006035342940000000408924F1BF000000A06E352940000000802024F1BF400000A0E136294000000040D914F1BF400000A0DD362940000000008115F1BF200000200F382940000000E0141DF1BF00000000EA38294000FFFF9F272CF1BF000000200F3B2940000000603A3BF1BF400000A09A3D294000FEFFFF7543F1BF000000C03F3E294000000000B64AF1BFE0FFFF5FC53E294000FFFFFF7D46F1BF40000080BE3F294000000060ED53F1BFE0FFFFFFFC40294000000040A45FF1BF200000A09741294000FFFFDF4E69F1BFE0FFFF1FC1422940000000E01F6FF1BFE0FFFF1F1F442940000000008874F1BFE0FFFF9FD3452940000000C08976F1BFE0FFFFFF3B472940000000C03C72F1BF20000040BE492940000000A0C668F1BFE0FFFF1FBC4B2940000000801659F1BF20000020404D2940000000E08D4CF1BF40000060C54E294000000000533FF1BF000000C081502940000000A03036F1BF20000080C2522940000000408E3BF1BF00000060A855294000FFFF3FB942F1BF000000205E57294000FFFF9FB94EF1BF200000609B582940000000003A4CF1BF20000020F0592940000000E0484BF1BF200000E06D5A294000000040A74BF1BF20000040B85B2940000000603E4BF1BF00000080E05C294000FFFFDF5548F1BF00000080C45D294000000020A53DF1BF00000020AC5F294000FFFF9F0428F1BFE0FFFF7FEB5E2940000000A087E8F0BF400000C0425D294000000020D9CEF0BF20000080A15C2940000000C08AB7F0BF000000A03F5B294000FFFF5F57A1F0BF40000040AA5A294000FFFFBFF877F0BF400000E0715A294000FEFFBF8C62F0BF000000E0E6592940000000408655F0BF000000C03059294000FFFF7F1945F0BF00000000C058294000FFFF7FD033F0BF40000080A458294000000060341DF0BF000000C0CF582940000000E02406F0BF400000A073592940000000604900F0BF00000060A5592940000000604900F0BF400000C03E5A294000FEFFDFCEF7EFBF20000000A15A2940000000E01FEFEFBF20000000065B294000FEFFDFA7E3EFBF200000E07F5B294000FEFF1F44DDEFBFE0FFFF1FC05B2940000000C018CAEFBF400000C0EE59294000FCFF3FF8C2EFBF00000060FF57294000FEFF1FB2BAEFBF200000E09A562940000000004FAFEFBF400000005F55294000000020CFA0EFBF20000040AF542940000000403F8CEFBF000000E04253294000000000C078EFBF400000C00552294000FEFFDFA86AEFBF000000003851294000000060185BEFBF200000E0DD4F294000000000BE4DEFBFE0FFFF5F154F2940000000C00243EFBF20000040D14E294000FEFF1F5036EFBF20000000184F294000FEFF7FE926EFBF200000C05E4F294000FEFF9F8312EFBF00000060B14F2940000000207D05EFBF20000000B04F294000FCFFBF15FBEEBF400000A0C74F2940000000209FE5EEBF20000060E84F2940000000806FD3EEBFE0FFFFDF035029400000002080D4EEBF20000080224F294000FCFF1FB7D1EEBF200000C0194E294000000000EECEEEBF400000C0F24C294000FEFF9F5FCDEEBF20000020FB4B294000FEFFDF95CFEEBF200000C05D4B2940000000806FD3EEBF400000A0CD4A2940000000A00ED6EEBF00000060064A294000FEFFDFB4E0EEBF0000004026492940000000C08DE9EEBF000000C083482940000000E0C1FAEEBF200000A0A347294000000080FE09EFBF200000800B472940000000809318EFBF000000007A462940000000E0DD1FEFBF400000202646294000FCFFBFC62EEFBF000000C02F452940000000802024EFBF400000C0F444294000000080471BEFBF000000808E442940000000000DFDEEBF000000A01444294000FEFFFFBEF1EEBFE0FFFFFF9F4329400000002066DAEEBF000000A052432940000000005CC9EEBFE0FFFF7FAA432940000000E0C4ACEEBFE0FFFF9FC843294000FEFFFFBF95EEBF0000004094432940000000E0CA84EEBF400000602743294000000040AA7DEEBFE0FFFFDFD442294000FEFFBFD573EEBF400000806142294000FEFF1FDF6CEEBF200000002341294000FEFF5FA566EEBF400000401A40294000000040DC63EEBF200000603B3F2940000000E07C5CEEBF40000020D83D294000000080BC57EEBF00000060C23C294000FEFF9F8A54EEBF200000603A3B2940000000805149EEBF400000208F39294000FEFF1F9E41EEBF000000C0E0382940000000208C2DEEBF200000E0F0372940000000A0C420EEBF000000A0D036294000FCFFBFAC17EEBF4000000008362940000000409413EEBF200000E0AE35294000FEFF7FCF0FEEBF400000005B35294000000060DAFEEDBF400000C05834294000FCFF5F14E8EDBFE0FFFF9F2C33294000FEFF9F69DEEDBF200000C0DC322940000000E03CD5EDBF200000009232294000FCFF1FBCCBEDBF000000A00932294000FCFFFFB9BDEDBF200000E04C31294000FEFFFF2CB2EDBF400000E0F62F2940000000206EA3EDBF200000A0BD2E2940000000A02E8BEDBF000000E0602D294000000060567DEDBF00000020362C2940000000609A77EDBF40000040B42B294000000040696FEDBF00000080FB2A294000FEFF7FFD65EDBF000000C0EE29294000000060BF60EDBFE0FFFFBF5928294000000020B35EEDBF200000C041262940000000805660EDBF400000203E25294000FEFFBFC35FEDBF400000808423294000FEFF5F614FEDBF2000000031222940000000A0C937EDBF40000000D7202940000000200F28EDBF4000008067202940000000C0681DEDBF200000403C20294000000040DD07EDBF200000202220294000000040EDF0ECBFE0FFFF1FE31F29400000002080D4ECBFE0FFFF3FCE1F2940000000E008C4ECBF40000000C51F29400000000020B5ECBFE0FFFF5FA01F294000FEFF3F1AA3ECBF00000000071F294000FEFF5F9291ECBFE0FFFFBF191E294000FCFF3F207BECBF20000040D71C2940000000608369ECBF40000000DD1B2940000000A03E57ECBFE0FFFF1FE91A2940000000608B32ECBFE0FFFFDF9E19294000000080471BECBF400000807A182940000000C09A03ECBF200000206F17294000FEFF9FCFF2EBBF0000002087162940000000605DDCEBBF00000000F3152940000000801EBFEBBF200000601A16294000FEFFFF92A9EBBF00000040A916294000FCFFDF648DEBBF00000020E517294000FEFF9F8F6BEBBF20000060C118294000FEFF5FEE5AEBBF000000604819294000FEFFBFFF56EBBF2000004091172940000000604755EBBF00000020DE15294000FEFFBFFF56EBBF200000403D14294000FEFF3F9B55EBBF2000004097122940000000408E58EBBFE0FFFF1F90102940000000A07554EBBF000000800D0F294000000040B54FEBBF000000C06C0D294000FEFFBF6D51EBBF00000080710B2940000000203B53EBBFE0FFFFDF9A09294000FEFFFF7953EBBF200000208807294000FEFF5F7E52EBBF40000000E205294000FEFF7FA757EBBF200000800B042940000000A0FA5CEBBF200000C0AF032940000000408B6CEBBF200000C09D022940000000808F88EBBF2000002029022940000000C093A4EBBF000000002002294000FEFF3F97C5EBBF000000E04D02294000000080D2DEEBBF400000008E02294000000060D0EDEBBF000000A0940229400000002017F1EBBFE0FFFF9FFB002940000000A02AFBEBBF000000806EFF2840000000E0E00BECBF20000040FAFD284000000060B81EECBF200000202FFD284000FCFF9F7840ECBF200000A039FD284000000080C954ECBF00000000BAFD284000FEFF5F5166ECBF200000E022FE284000000040EE77ECBF4000000091FE284000FCFF1F3A92ECBF000000001BFE284000FEFFFF8095ECBF20000000BEFD284000000080D899ECBF2000002044FD284000000020C2A3ECBF0000000029FC284000000080F7AAECBF000000806DFB2840000000C006B6ECBF00000060B7FA284000FCFF3FF8C2ECBF40000080E9F92840000000A035CDECBF4000000093F92840000000A081CAECBFE0FFFFBF7FF8284000FEFF3F8AC8ECBF000000609AF7284000FEFF7F04C5ECBFE0FFFF7F9DF62840000000805DBFECBFE0FFFF5FB9F528400000008062B9ECBF400000A0C1F4284000FEFF5F75ABECBF400000C09AF3284000FEFF5F05A3ECBF000000C028F3284000FCFFDFE995ECBF40000080B1F22840000000E0798DECBF200000805DF2284000FEFF3F1AA3ECBF00000060FAF02840000000C028B3ECBF200000A052F0284000000060C6BFECBF20000060E8EF28400000004053CBECBF20000040B5EF284000FEFFDF34EFECBF000000E04CF12840000000A0D409EDBF400000E020F32840000000A0AF20EDBF200000C0BDF4284000FEFF1FC841EDBF2000002087F62840000000404F58EDBF400000E0CEF7284000FEFFBF0C71EDBF400000601EF92840000000C09B8AEDBF400000A06CFA284000FEFFBFDFA1EDBF00000020AFFB284000000000FEB7EDBFE0FFFFBFCCFC28400000006031CEEDBF0000006091FD284000FEFF5F19E2EDBF2000006018FE2840000000A0A0F8EDBF0000000018FF284000FEFFFFA10BEEBF200000602300294000FEFFBF921DEEBF000000204101294000000020D027EEBF400000A022022940000000609B38EEBF400000C03903294000FEFF9FB14BEEBFE0FFFFDF0804294000FEFF7F5E63EEBF200000A02605294000000000F775EEBF200000A08006294000FEFF7FA488EEBF200000408D07294000FCFF3F959AEEBF000000007408294000FEFF7F14AEEEBF400000606E09294000000000C2C0EEBF000000209D0A294000000000A0C3EEBF400000807B0C294000FCFF7FC0CAEEBF200000E0C10D294000FEFFFF24CCEEBF400000407A0F29400000004046CEEEBF0000006084102940000000E056CFEEBF00000060E211294000FEFF5FBBD0EEBFE0FFFF5FEC12294000000040D3D9EEBF00000080201429400000002039EEEEBF200000602115294000000060A301EFBF000000E03916294000FEFFDF8711EFBF400000A0F515294000FEFFDFD825EFBF000000208E15294000FEFF9F7D3AEFBF400000605C15294000FEFFFF2059EFBF200000E012152940000000E08E70EFBF00000020E114294000000000BB7EEFBF000000A022152940000000C0B88DEFBF200000207D15294000FEFFFF8898EFBF400000200016294000FEFF5F569AEFBF000000400718294000000040AA9AEFBF40000040DA18294000FEFFDF839EEFBF000000A07D1A294000FEFF9F11A5EFBF200000202B1A2940000000A089B0EFBF200000A06F19294000FEFF3FB4C8EFBFE0FFFFDF9E19294000FEFF5F94D9EFBF20000060B619294000000040A4DFEFBF400000A04919294000FEFFFF68E3EFBF000000C0A518294000FEFF1FB4E5EFBF00000020E5172940000000805AF0EFBFE0FFFF7F0B172940000000E05300F0BF200000C089162940000000E05300F0BF00000080C41A2940000000E05300F0BF20000020511D294000FEFFDF5C0AF0BF200000A00F1D294000FFFF9F1E22F0BF200000A0771C294000FFFF1FB23AF0BF20000020BC1B294000000020A358F0BF20000080D11A2940000000604879F0BF20000060CF192940000000806C84F0BF4000000036192940000000A0CC86F0BF2000000039182940000000A04885F0BF200000003C172940000000A0ED7CF0BF200000E02416294000FFFF3F0F6EF0BF200000607014294000000040AC62F0BF40000000C912294000000020515AF0BF200000602011294000FFFFBF4B54F0BF40000040320F2940000000607E52F0BF20000040380D294000FFFF7F7756F0BFE0FFFF5F030B294000FFFFFF065FF0BF00000020F308294000FFFF3F0F6EF0BF200000A0CC062940000000A0B67FF0BF200000C0BA05294000FEFFFF1194F0BF200000803B0529400000004015A9F0BF00000060F405294000FFFF3F1EB3F0BF200000C0BA052940000000E0CA04F1BF200000C00905294000000080D033F1BF000000C01A052940;f;29;system;2020-07-02 00:00:00;system;
